98701,Allersdorf
85391,Allershausen
88422,Alleshausen
82239,Alling
86695,Allmannshofen
88348,Allmannsweiler
89604,Allmendingen
99713,Allmenhausen
71573,Allmersbach
1983,Allmosen
6507,Allrode
6542,Allstedt
25821,Almdorf
57610,Almersbach
93449,Almosmühle
31079,Almstedt
46519,Alpen
57642,Alpenrod
99195,Alperstedt
72275,Alpirsbach
53547,Alsau
56237,Alsbach
64665,Alsbach-Hähnlein
52477,Alsdorf
54668,Alsdorf
57518,Alsdorf
67821,Alsenz
36304,Alsfeld
67577,Alsheim
6425,Alsleben
24848,Alt Bennebek
14822,Alt Bork
14656,Alt Brieselang
18233,Alt Bukow
24791,Alt Duvenstedt
15526,Alt Golm
19303,Alt Jabel
18236,Alt Karin
18299,Alt Kätwin
19288,Alt Krenzlin
16928,Alt Krüssow
18581,Alt Lanschvitz
16837,Alt Lutterow
15518,Alt Madlitz
15306,Alt Mahlisch
19069,Alt Meteln
23881,Alt Mölln
19412,Alt Necheln
23992,Alt Poorstorf
17217,Alt Rehse
16827,Alt Ruppin
17192,Alt Schönau
17214,Alt Schwerin
15859,Alt Stahnsdorf
17129,Alt Tellin
15328,Alt Tucheband
19230,Alt Zachun
15913,Alt Zauche
73776,Altbach
15320,Altbarnim
76726,Altbrand
39387,Altbrandsleben
3229,Altdöbern
67482,Altdorf
71155,Altdorf
72655,Altdorf
84032,Altdorf
90518,Altdorf
18573,Altefähr
93087,Alteglofsheim
58762,Altena
53505,Altenahr
4931,Altenau
38707,Altenau
4828,Altenbach
55585,Altenbamberg
33184,Altenbeken
1773,Altenberg
7768,Altenberga
48341,Altenberge
7338,Altenbeuthen
38889,Altenbrak
97901,Altenbuch
4600,Altenburg
98553,Altendambach
65624,Altendiez
1855,Altendorf
92540,Altendorf
96146,Altendorf
98701,Altenfeld
7356,Altengesees
66885,Altenglan
99991,Altengottern
17091,Altenhagen
18236,Altenhagen
39343,Altenhausen
16244,Altenhof
17209,Altenhof
24340,Altenhof
54636,Altenhof
54655,Altenhof
67677,Altenhof
24161,Altenholz
18556,Altenkirchen
57610,Altenkirchen
66903,Altenkirchen
23730,Altenkrempe
96264,Altenkunstadt
83352,Altenmarkt
29575,Altenmedingen
25335,Altenmoor
86450,Altenmünster
18445,Altenpleen
72657,Altenriet
6642,Altenroda
29416,Altensalzwedel
63674,Altenstadt
86972,Altenstadt
89281,Altenstadt
92665,Altenstadt
72213,Altensteig
93177,Altenthann
17087,Altentreptow
39171,Altenweddingen
39596,Altenzaun
56288,Alterkülz
6543,Alterode
98587,Altersbach
97237,Altertheim
56130,Altes Forsthaus
14913,Altes Lager
84169,Altfraunhofen
15320,Altfriedland
16818,Altfriesack
16278,Alt-Galow
16259,Altgersdorf
16259,Altglietzen
82278,Althegnenberg
88499,Altheim
89174,Altheim
89605,Altheim
91788,Altheimersberg
75382,Althengstett
66484,Althornbach
71566,Althütte
16247,Althüttendorf
6800,Altjessnitz
17179,Altkalen
4626,Altkirchen
16278,Altkünkendorf
15345,Altlandsberg
56858,Altlay
67317,Altleiningen
16259,Altlewin
16775,Altlüdersdorf
68804,Altlussheim
54492,Altmachern
16259,Altmädewitz
93336,Altmannstein
39624,Altmersleben
9648,Altmittweida
85250,Altomünster
19294,Altona
4643,Altottenhain
84503,Altötting
16259,Altreetz
54518,Altrich
67122,Altrip
15910,Alt-Schadow
54636,Altscheid
88361,Altshausen
56858,Altstrimmig
17166,Alt-Sührkow
16798,Altthymen
16259,Alttrebbin
87452,Altusried
17375,Altwarp
55469,Altweidelbach
17379,Altwigshagen
24214,Altwittenbek
16259,Altwustrow
25486,Alveslohe
63755,Alzenau
55232,Alzey
21227,Am Jägerberg
82493,Am Quicken
34497,Am Rainberge
61200,Am Römerhof
61200,Am Römerschacht
21706,Am Rönndeich
65385,Am Rüdesheimer Hafen
34127,Am Sandkopf
66849,Am Sandweiher
76889,Am Springberg
38350,Am Tekenberge
16766,Amalienfelde
86854,Amberg
92224,Amberg
21385,Amelinghausen
83123,Amerang
86735,Amerdingen
39439,Amesdorf
54673,Ammeldingen
54675,Ammeldingen
7407,Ammelstädt
72119,Ammerbuch
99974,Ammern
90614,Ammerndorf
22949,Ammersbek
92260,Ammerthal
35287,Amöneburg
63916,Amorbach
84539,Ampfing
39387,Ampfurth
6317,Amsdorf
83329,Amselgraben
73340,Amstetten
9439,Amtsberg
88279,Amtzell
25840,An der Chaussee
37434,An der Rhumequelle
82346,Andechs
36452,Andenhausen
38836,Anderbeck
27446,Anderlingen
56626,Andernach
49832,Andervenne
99189,Andisleben
83364,Andrichstadt
74918,Angelbachtal
35719,Angelburg
67346,Angelhof
99338,Angelroda
83454,Anger
83565,Anger
16278,Angermünde
39326,Angern
6179,Angersdorf
83739,Angl
56584,Anhausen
37308,Ankermühle
17219,Ankershagen
17389,Anklam
49577,Ankum
18239,Anna Luisenhof
67098,Annaberg
9456,Annaberg-Buchholz
6925,Annaburg
1994,Annahütte
6308,Annarode
83368,Anning
76855,Annweiler
59609,Anröchte
91522,Ansbach
56729,Anschau
82387,Antdorf
36326,Antrifttal
53533,Antweiler
85646,Anzing
31552,Apelern
26689,Apen
38486,Apenburg
21641,Apensen
86974,Apfeldorf
99192,Apfelstädt
87742,Apfeltrach
99510,Apolda
21279,Appel
21279,Appelbeck
27616,Appeln
25482,Appen
55437,Appenheim
99768,Appenrode
74597,Appensee
77767,Appenweier
83376,Apperting
56769,Arbach
91722,Arberg
53533,Aremberg
17291,Arendsee
39619,Arendsee
54518,Arenrath
6369,Arensdorf
15518,Arensdorf
37318,Arenshausen
14827,Arensnest
3253,Arenzhain
86561,Aresing
56729,Arft
88260,Argenbühl
55595,Argenschwang
55496,Argenthal
37627,Arholzen
25767,Arkebek
83374,Arleting
25860,Arlewatt
55288,Armsheim
24616,Armstedt
21769,Armstorf
93471,Arnbruck
39596,Arneburg
24399,Arnis
53547,Arnsau
7330,Arnsbach
59755,Arnsberg
59757,Arnsberg
59759,Arnsberg
59821,Arnsberg
59823,Arnsberg
93473,Arnschwang
1477,Arnsdorf
6917,Arnsdorf
7318,Arnsgereuth
7952,Arnsgrün
56244,Arnshöfen
4916,Arnsnesta
99310,Arnstadt
6333,Arnstedt
56379,Arnstein
97450,Arnstein
94424,Arnstorf
24634,Arpsdorf
23948,Arpshagen
93474,Arrach
9326,Arras
66849,Artamhof
6556,Artern
21380,Artlenburg
56337,Arzbach
4886,Arzberg
95659,Arzberg
54687,Arzfeld
53567,Asbach
55758,Asbach
89522,Asbach
98574,Asbach
86663,Asbach-Bäumenheim
55758,Asbacherhütte
37318,Asbach-Sickenberg
94347,Ascha
63739,Aschaffenburg
63741,Aschaffenburg
63743,Aschaffenburg
99958,Aschara
7426,Aschau
83229,Aschau
84544,Aschau
67753,Aschbach
83739,Aschbach
24326,Ascheberg
59387,Ascheberg
24358,Ascheffel
26871,Aschendorf
98634,Aschenhausen
37412,Aschenhütte
6449,Aschersleben
85609,Aschheim
6317,Aseleben
21271,Asendorf
27330,Asendorf
71546,Aspach
99880,Aspach
21388,Aspelhorn
38822,Aspenstedt
71679,Asperg
55459,Aspisheim
97959,Assamstadt
89176,Asselfingen
35614,Asslar
85617,Assling
83565,Ast
93449,Ast
57627,Astert
6901,Ateritz
38822,Athenstedt
57439,Attendorn
56370,Attenhausen
84091,Attenhofen
85395,Attenkirchen
88448,Attenweiler
3172,Atterwasch
94348,Atting
57629,Atzelgift
39443,Atzendorf
83364,Atzlbach
76474,Au
79280,Au
83364,Au
83546,Au
84072,Au
97239,Aub
97633,Aubstadt
4838,Audenhain
56766,Auderath
8280,Aue
7318,Aue am Berg
56357,Auel
55569,Auen
71549,Auenwald
8209,Auerbach
9392,Auerbach
91275,Auerbach
94530,Auerbach
95703,Auerberg
99518,Auerstedt
31749,Auetal
93089,Aufhausen
82282,Aufkirchen
91347,Aufsess
79424,Auggen
86150,Augsburg
86152,Augsburg
86153,Augsburg
86154,Augsburg
86156,Augsburg
86157,Augsburg
86159,Augsburg
86161,Augsburg
86163,Augsburg
86165,Augsburg
86167,Augsburg
86169,Augsburg
86179,Augsburg
86199,Augsburg
6308,Augsdorf
32832,Augustdorf
9573,Augustusburg
31553,Auhagen
86736,Auhausen
74564,Auhof
24613,Aukrug
99765,Auleben
88326,Aulendorf
65582,Aull
39615,Aulosen
7955,Auma
21521,Aumühle
97717,Aura
97773,Aura
91589,Aurach
91086,Aurachtal
26603,Aurich
26605,Aurich
26607,Aurich
24975,Ausacker
39393,Ausleben
94532,Aussernzell
4849,Authausen
25548,Auufer
54597,Auw
54664,Auw
94568,Auwies
25927,Aventoft
25715,Averlak
6922,Axien
27729,Axstedt
85653,Aying
54441,Ayl
86482,Aystetten
99198,Azmannsdorf
18586,Baabe
6408,Baalberge
56729,Baar
86674,Baar
85107,Baar-Ebenhausen
19309,Baarz
6388,Baasdorf
3246,Babben
23992,Bäbelin
39596,Baben
64832,Babenhausen
87727,Babenhausen
83547,Babensham
17237,Babke
23992,Babst
4828,Bach
83364,Bach
83739,Bach
93090,Bach
55422,Bacharach
57610,Bachenberg
96528,Bachfeld
89429,Bachhagel
89431,Bächingen
84428,Bachzelten
71522,Backnang
93077,Bad Abbach
83043,Bad Aibling
95680,Bad Alexandersbad
34454,Bad Arolsen
82435,Bad Bayersoien
27624,Bad Bederkesa
79415,Bad Bellingen
48455,Bad Bentheim
76887,Bad Bergzabern
99438,Bad Berka
57319,Bad Berleburg
95460,Bad Berneck
56864,Bad Bertrich
29549,Bad Bevensen
6647,Bad Bibra
84364,Bad Birnbach
7422,Bad Blankenburg
97708,Bad Bocklet
29389,Bad Bodenteich
8648,Bad Brambach
24576,Bad Bramstedt
53498,Bad Breisig
97769,Bad Brückenau
88422,Bad Buchau
65520,Bad Camberg
98663,Bad Colberg-Heldburg
73342,Bad Ditzenbach
18209,Bad Doberan
33014,Bad Driburg
4849,Bad Düben
67098,Bad Dürkheim
6231,Bad Dürrenberg
78073,Bad Dürrheim
31707,Bad Eilsen
8645,Bad Elster
56130,Bad Ems
34308,Bad Emstal
35080,Bad Endbach
83093,Bad Endorf
49152,Bad Essen
83075,Bad Feilnbach
6567,Bad Frankenhausen
16259,Bad Freienwalde
74177,Bad Friedrichshall
94072,Bad Füssing
37581,Bad Gandersheim
1816,Bad Gottleuba
94086,Bad Griesbach
87730,Bad Grönenbach
37539,Bad Grund
38667,Bad Harzburg
83670,Bad Heilbrunn
76332,Bad Herrenalb
36251,Bad Hersfeld
61348,Bad Homburg
61350,Bad Homburg
61352,Bad Homburg
53604,Bad Honnef
53557,Bad Hönningen
49186,Bad Iburg
34385,Bad Karlshafen
97688,Bad Kissingen
23996,Bad Kleinen
7639,Bad Klosterlausnitz
82433,Bad Kohlgrub
64732,Bad König
97631,Bad Königshofen
6628,Bad Kösen
7586,Bad Köstritz
55543,Bad Kreuznach
55545,Bad Kreuznach
79189,Bad Krozingen
57334,Bad Laasphe
49196,Bad Laer
99947,Bad Langensalza
6246,Bad Lauchstädt
4651,Bad Lausick
37431,Bad Lauterberg
36448,Bad Liebenstein
4924,Bad Liebenwerda
75378,Bad Liebenzell
33175,Bad Lippspringe
56470,Bad Marienberg
97980,Bad Mergentheim
31848,Bad Münder
55583,Bad Münster-Ebernburg
53902,Bad Münstereifel
2953,Bad Muskau
61231,Bad Nauheim
31542,Bad Nenndorf
53474,Bad Neuenahr-Ahrweiler
97616,Bad Neustadt
32545,Bad Oeynhausen
32547,Bad Oeynhausen
32549,Bad Oeynhausen
23843,Bad Oldesloe
63619,Bad Orb
77740,Bad Peterstal-Griesbach
31812,Bad Pyrmont
74906,Bad Rappenau
83435,Bad Reichenhall
77776,Bad Rippoldsau-Schapbach
96476,Bad Rodach
49214,Bad Rothenfelde
15526,Bad Saarow-Pieskow
37441,Bad Sachsa
79713,Bad Säckingen
31162,Bad Salzdetfurth
36364,Bad Salzschlirf
32105,Bad Salzuflen
32107,Bad Salzuflen
32108,Bad Salzuflen
36433,Bad Salzungen
59505,Bad Sassendorf
88348,Bad Saulgau
1814,Bad Schandau
6905,Bad Schmiedeberg
76669,Bad Schönborn
88427,Bad Schussenried
65307,Bad Schwalbach
23611,Bad Schwartau
23795,Bad Segeberg
55566,Bad Sobernheim
65812,Bad Soden
63628,Bad Soden-Salmünster
37242,Bad Sooden-Allendorf
96231,Bad Staffelstein
95138,Bad Steben
6507,Bad Suderode
99518,Bad Sulza
18334,Bad Sülze
75385,Bad Teinach-Zavelstein
99955,Bad Tennstedt
83646,Bad Tölz
73337,Bad Überkingen
72574,Bad Urach
61118,Bad Vilbel
88339,Bad Waldsee
83707,Bad Wiessee
75323,Bad Wildbad
34537,Bad Wildungen
19336,Bad Wilsnack
74206,Bad Wimpfen
91438,Bad Windsheim
86825,Bad Wörishofen
33181,Bad Wünnenberg
88410,Bad Wurzach
34596,Bad Zwesten
26160,Bad Zwischenahn
49635,Badbergen
38271,Baddeckenstedt
6493,Badeborn
19258,Badekow
39624,Badel
54657,Badem
76530,Baden-Baden
76532,Baden-Baden
76534,Baden-Baden
23619,Badendorf
56291,Badenhard
37534,Badenhausen
55576,Badenheim
18209,Badenmühle
79410,Badenweiler
38836,Badersleben
16775,Badingen
39579,Badingen
64754,Badisch Schöllenbach
19209,Badow
99706,Badra
19348,Baek
52499,Baesweiler
17326,Bagemühl
3130,Bagenz
14778,Bagow
19089,Bahlenhüschen
79353,Bahlingen
99100,Bahnhof Zimmernsupra-Töttelstädt
14715,Bahnitz
1983,Bahnsdorf
4895,Bahnsdorf
88441,Bahnstock
1816,Bahratal
38459,Bahrdorf
3249,Bahren
27245,Bahrenborstel
39171,Bahrendorf
25569,Bahrenfleth
23845,Bahrenhof
18211,Bahrenhorst
1819,Bahretal
15898,Bahro
88255,Baienfurt
84171,Baierbach
82065,Baierbrunn
73079,Baierhof
85625,Baiern
72270,Baiersbronn
91083,Baiersdorf
88255,Baindt
87650,Baisweil
14806,Baitz
23909,Bäk
49456,Bakum
23881,Bälau
87538,Balderschwang
85598,Baldham
54314,Baldringen
65558,Balduinstein
54597,Balesfeld
31609,Balge
78582,Balgheim
6632,Balgstädt
72336,Balingen
21730,Balje
18320,Balkenkoppel
89177,Ballendorf
6493,Ballenstedt
39606,Ballerstedt
99955,Ballhausen
79282,Ballrechten-Dottingen
99869,Ballstädt
99439,Ballstedt
19300,Balow
19322,Bälow
73666,Baltmannsweiler
26579,Baltrum
58802,Balve
86483,Balzhausen
88481,Balzheim
96047,Bamberg
96049,Bamberg
96050,Bamberg
96052,Bamberg
14715,Bamme
69245,Bammental
38486,Bandau
19249,Bandekow
19273,Bandekow
17506,Bandelin
19230,Bandenitz
18258,Bandow
66851,Bann
56424,Bannberscheid
23769,Bannesdorf
1728,Bannewitz
31029,Banteln
16868,Bantikow
19246,Bantin
16835,Banzendorf
54619,Banzenhof
19260,Banzin
19079,Banzkow
76889,Barbelroth
93092,Barbing
39249,Barby
36456,Barchfeld
14913,Bardenitz
21357,Bardowick
55483,Bärenbach
55758,Bärenbach
73655,Bärenbach
66996,Bärenbrunnerhof
66996,Bärenbrunnermühle
27245,Barenburg
21397,Barendorf
23936,Barendorf
73529,Bärenhof
3172,Bärenklau
16727,Bärenklau
1768,Bärenstein
9471,Bärenstein
78580,Bärenthal
16866,Barenthin
25704,Bargenstedt
23863,Bargfeld-Stegen
25563,Bargholz
17398,Bargischow
24806,Bargstall
21698,Bargstedt
24793,Bargstedt
22941,Bargteheide
25842,Bargum
23826,Bark
24360,Barkelsby
25791,Barkenholm
24863,Barkhorn
19395,Barkow
39179,Barleben
25719,Barlt
24245,Barmissen
25355,Barmstedt
95671,Bärnau
39393,Barneberg
23968,Barnekow
14715,Barnewitz
19089,Barnin
23858,Barnitz
1471,Bärnsdorf
6268,Barnstädt
21406,Barnstedt
49406,Barnstorf
32683,Barntrup
24217,Barsbek
22885,Barsbüttel
16775,Barsdorf
16845,Barsikow
30890,Barsinghausen
26676,Barssel
18314,Bartelshagen II
18209,Bartenshagen
39343,Bartensleben
18356,Barth
73566,Bartholomä
17089,Bartow
21357,Barum
29576,Barum
15837,Baruth
49453,Barver
14913,Bärwalde
38476,Barwedel
53534,Barweiler
55606,Bärweiler
1994,Barzig
54578,Basberg
27432,Basdahl
16352,Basdorf
16818,Basdorf
17139,Basedow
21483,Basedow
56220,Bassenheim
27211,Bassum
97654,Bastheim
21493,Basthorst
18230,Bastorf
4838,Battaune
35088,Battenberg
67271,Battenberg
99625,Battgendorf
6917,Battin
17328,Battinsthal
66484,Battweiler
15377,Batzlow
1561,Bauda
91460,Baudenbach
98617,Bauerbach
19372,Bauerkuhl
53534,Bauler
54673,Bauler
6632,Baumersroda
16775,Baumgarten
18246,Baumgarten
55774,Baumholder
96148,Baunach
34225,Baunatal
54538,Bausendorf
54636,Baustert
2625,Bautzen
49844,Bawinkel
84092,Bayerbach
94137,Bayerbach
67808,Bayerfeld-Steckweiler
94252,Bayerisch Eisenstein
83457,Bayerisch Gmain
95444,Bayreuth
95445,Bayreuth
95447,Bayreuth
95448,Bayreuth
83735,Bayrischzell
37308,Bebendorf
23816,Bebensee
99976,Beberstedt
39343,Bebertal
87770,Beblinstetten
36179,Bebra
56132,Becheln
23923,Bechelsdorf
55234,Bechenheim
55608,Becherbach
67827,Becherbach
66894,Bechhofen
91572,Bechhofen
7426,Bechstedt
99428,Bechstedtstrass
67595,Bechtheim
55234,Bechtolsheim
92699,Bechtsrieth
21643,Beckdorf
31699,Beckedorf
31698,Beckedorfer Schacht
27243,Beckeln
39393,Beckendorf
66955,Beckenhof
17194,Beckenkrug
19300,Beckentin
66701,Beckingen
59269,Beckum
50181,Bedburg
47551,Bedburg-Hau
66885,Bedesbach
29355,Beedenbostel
48361,Beelen
14547,Beelitz
39596,Beelitz
39343,Beendorf
17258,Beenz
16259,Beerbaum
15518,Beerfelde
64743,Beerfelden
15926,Beesdau
6425,Beesenlaublingen
6198,Beesenstedt
15848,Beeskow
49832,Beesten
17111,Beestland
16766,Beetz
38489,Beetzendorf
17111,Beggerow
23919,Behlendorf
15868,Behlow
18510,Behnkendorf
39356,Behnsdorf
25850,Behrendorf
39606,Behrendorf
17498,Behrenhoff
17179,Behren-Lübchin
15864,Behrensdorf
24321,Behrensdorf
99326,Behringen
99947,Behringen
99326,Behringer Schenke
98631,Behrungen
63543,Bei den Tongruben
4720,Beicha
99625,Beichlingen
23996,Beidendorf
25573,Beidenfleth
8340,Beierfeld
2736,Beiersdorf
4924,Beiersdorf
16259,Beiersdorf
38382,Beierstedt
54662,Beilingen
92339,Beilngries
4886,Beilrode
56814,Beilstein
71717,Beilstein
89179,Beimerstetten
67259,Beindersheim
98660,Beinerstadt
54552,Beinhausen
25554,Bekdorf
25524,Bekmünde
54340,Bekond
24601,Belau
25557,Beldorf
56858,Belg
4874,Belgern
4683,Belgershain
55469,Belgweiler
56288,Bell
56745,Bell
6425,Belleben
89287,Bellenberg
36208,Bellers
74357,Bellevue
76756,Bellheim
18292,Bellin
17309,Belling
39579,Bellingen
56459,Bellingen
99713,Bellstedt
49191,Belm
17209,Below
98617,Belrieth
19230,Belsch
39356,Belsdorf
56290,Beltheim
21785,Belum
73494,Belzhof
14806,Belzig
56203,Bembermühle
56170,Bembsmühle
72658,Bempflingen
23942,Benckendorf
99706,Bendeleben
19339,Bendelin
21227,Bendestorf
24217,Bendfeld
19205,Bendhof
25557,Bendorf
56170,Bendorf
83671,Benediktbeuern
54538,Bengel
18258,Benitz
67435,Benjental
14806,Benken
29416,Benkendorf
6179,Benkendorf bei Salzmünde
6308,Benndorf
38877,Benneckenstein
4828,Bennewitz
67808,Bennhausen
19260,Bennin
71726,Benningen
87734,Benningen
6179,Bennstedt
6536,Bennungen
54314,Benratherhof
14789,Bensdorf
98554,Benshausen
64625,Bensheim
18182,Bentwisch
19322,Bentwisch
17129,Bentzin
17429,Benz
19249,Benz
23970,Benz
19217,Benzin
55494,Benzweiler
93176,Beratzhausen
1471,Berbisdorf
92334,Berching
83471,Berchtesgaden
56769,Bereborn
56766,Berenbach
39638,Berenbrock
18239,Berendshagen
53505,Berg
56357,Berg
76768,Berg
82335,Berg
83362,Berg
83546,Berg
88276,Berg
92348,Berg
95180,Berg
86562,Berg im Gau
6536,Berga
7980,Berga
88368,Bergatreute
14641,Berge
19348,Berge
39638,Berge
49626,Berge
3246,Bergen
8239,Bergen
18528,Bergen
29303,Bergen
29468,Bergen
55608,Bergen
83346,Bergen
91790,Bergen
55469,Bergenhausen
24861,Bergenhusen
14641,Bergerdamm
56379,Bergerhof
25779,Bergewöhrden
38467,Bergfeld
16562,Bergfelde
77791,Berghaupten
56368,Berghausen
50126,Bergheim
50127,Bergheim
50129,Bergheim
86673,Bergheim
73249,Berghof
14806,Bergholz
17321,Bergholz
14558,Bergholz-Rehbrücke
89180,Berghülen
51427,Bergisch Gladbach
51429,Bergisch Gladbach
51465,Bergisch Gladbach
51467,Bergisch Gladbach
51469,Bergisch Gladbach
6712,Bergisdorf
59192,Bergkamen
85232,Bergkirchen
49459,Berglage
55776,Berglangenbach
73663,Berglen
85459,Berglern
54426,Berglicht
67823,Bergmühle
51702,Bergneustadt
19374,Bergrade Dorf
97493,Bergrheinfeld
15377,Bergschäferei
16775,Bergsdorf
97241,Bergtheim
54518,Bergweiler
6773,Bergwitz
39307,Bergzow
25575,Beringstedt
99837,Berka
99826,Berka vor dem Hainich
98631,Berkach
37297,Berkatal
39624,Berkau
15518,Berkenbrück
23919,Berkenthin
88450,Berkheim
16306,Berkholz-Meyenburg
54673,Berkoth
10115,Berlin
10117,Berlin
10119,Berlin
10178,Berlin
10179,Berlin
10243,Berlin
10245,Berlin
10247,Berlin
10249,Berlin
10315,Berlin
10317,Berlin
10318,Berlin
10319,Berlin
10365,Berlin
10367,Berlin
10369,Berlin
10405,Berlin
10407,Berlin
10409,Berlin
10435,Berlin
10437,Berlin
10439,Berlin
10551,Berlin
10553,Berlin
10555,Berlin
10557,Berlin
10559,Berlin
10585,Berlin
10587,Berlin
10589,Berlin
10623,Berlin
10625,Berlin
10627,Berlin
10629,Berlin
10707,Berlin
10709,Berlin
10711,Berlin
10713,Berlin
10715,Berlin
10717,Berlin
10719,Berlin
10777,Berlin
10779,Berlin
10781,Berlin
10783,Berlin
10785,Berlin
10787,Berlin
10789,Berlin
10823,Berlin
10825,Berlin
10827,Berlin
10829,Berlin
10961,Berlin
10963,Berlin
10965,Berlin
10967,Berlin
10969,Berlin
10997,Berlin
10999,Berlin
12043,Berlin
12045,Berlin
12047,Berlin
12049,Berlin
12051,Berlin
12053,Berlin
12055,Berlin
12057,Berlin
12059,Berlin
12099,Berlin
12101,Berlin
12103,Berlin
12105,Berlin
12107,Berlin
12109,Berlin
12157,Berlin
12159,Berlin
12161,Berlin
12163,Berlin
12165,Berlin
12167,Berlin
12169,Berlin
12203,Berlin
12205,Berlin
12207,Berlin
12209,Berlin
12247,Berlin
12249,Berlin
12277,Berlin
12279,Berlin
12305,Berlin
12307,Berlin
12309,Berlin
12347,Berlin
12349,Berlin
12351,Berlin
12353,Berlin
12355,Berlin
12357,Berlin
12359,Berlin
12435,Berlin
12437,Berlin
12439,Berlin
12459,Berlin
12487,Berlin
12489,Berlin
12524,Berlin
12526,Berlin
12527,Berlin
12555,Berlin
12557,Berlin
12559,Berlin
12587,Berlin
12589,Berlin
12619,Berlin
12621,Berlin
12623,Berlin
12627,Berlin
12629,Berlin
12679,Berlin
12681,Berlin
12683,Berlin
12685,Berlin
12687,Berlin
12689,Berlin
13051,Berlin
13053,Berlin
13055,Berlin
13057,Berlin
13059,Berlin
13086,Berlin
13088,Berlin
13089,Berlin
13125,Berlin
13127,Berlin
13129,Berlin
13156,Berlin
13158,Berlin
13159,Berlin
13187,Berlin
13189,Berlin
13347,Berlin
13349,Berlin
13351,Berlin
13353,Berlin
13355,Berlin
13357,Berlin
13359,Berlin
13403,Berlin
